,commodity,origin,tmiles_2012,tmiles_2013,tmiles_2014,tmiles_2015,tons_2012,tons_2013,tons_2014,tons_2015,value_2012,value_2013,value_2014,value_2015,curval_2013,curval_2014,curval_2015,tons_total,value_total,curval_total,tmiles_total
16,Alcoholic_beverages,IA,6776.363100000003,7026.760899999999,6985.354599999997,6881.9712,5957.5964,6180.6229,6150.5280999999995,6079.526399999999,3970.8774,4087.8734,4065.7654,4008.6155,4160.0507,4170.183400000001,4130.868800000002,24368.27379999999,16133.1317,16431.9803,27670.449799999995
17,Alcoholic_beverages,ID,30.993500000000004,34.36710000000001,36.6668,37.9379,21.974000000000007,24.2412,25.784299999999995,26.63849999999999,16.602799999999995,17.647,18.4472,18.659599999999998,17.958700000000004,18.9209,19.228399999999997,98.638,71.35660000000003,72.7108,139.9653
18,Alcoholic_beverages,IL,186.40679985605,190.6664000549799,190.79719994764002,192.00639988743004,259.37609989999993,267.76870026805994,263.49460004712,267.7738000183299,584.4697033135757,623.8175001716902,597.5061029230698,599.0276028262199,634.8968000000004,613.0048999999997,617.4493999999995,1058.41320023351,2404.8209092345573,2449.8208033135747,759.8767997460998
19,Alcoholic_beverages,IN,272.6567999999996,283.92790000000014,295.36589999999956,294.56959999999975,581.4964999999999,607.1628000000005,631.5759999999996,634.9367999999996,506.67400000000026,526.7837999999996,550.8585000000003,556.0768,536.0848000000001,565.0237000000001,573.0547999999994,2455.172100000001,2140.3930999999993,2180.8373000000006,1146.520199999998
20,Alcoholic_beverages,KS,49.77240000000003,44.057399999999994,42.32220000000001,40.101500000000016,98.83660000000006,87.18740000000001,84.36880000000001,80.29380000000002,65.85280000000009,57.70750000000003,55.55220000000004,53.01370000000005,58.72630000000005,56.97890000000004,54.630100000000056,350.6866000000001,232.12620000000007,236.1881000000001,176.25350000000006
21,Alcoholic_beverages,KY,715.9511994404102,688.2215953203107,632.9935002024079,575.1029986231368,765.567299586612,739.9550522510403,702.3209014485107,649.5470961512602,3202.7999295410086,3145.1571516065037,3026.6607667921407,2788.0040572168773,3204.6954,3107.4033999999992,2875.8993999999952,2857.3903494374204,12162.621905156542,12390.798129541005,2612.2692935862688
22,Alcoholic_beverages,LA,6.3412999999999995,6.747800000000001,5.2071000000000005,5.174200000000001,36.110299999999995,30.816299999999995,43.571099999999994,43.96990000000001,28.270100000000003,24.292099999999998,30.360099999999992,30.553600000000003,24.721,31.139799999999994,31.485400000000006,154.4676,113.4759,115.6163,23.470399999999998
23,Alcoholic_beverages,MA,28.92719999999998,32.69980000000002,35.618600000000015,35.36249999999999,42.770600000000044,45.274300000000025,47.381899999999995,46.24290000000005,119.71530000000001,125.19969999999998,127.7315,123.72109999999998,127.60859999999997,131.41050000000007,127.8919,181.66969999999998,496.36760000000015,506.6263,132.60810000000004
24,Alcoholic_beverages,MD,159.42450000000008,129.98350000000002,109.83759999999998,107.28440000000009,219.2637,186.6493000000001,163.06830000000002,160.6699000000001,439.0360999999999,379.8941000000003,331.6354999999998,328.00989999999996,387.05890000000045,340.6311999999998,338.49819999999977,729.6511999999999,1478.5755999999992,1505.2244000000007,506.53000000000026
25,Alcoholic_beverages,ME,28.0439,29.849400000000006,27.21400000000001,27.2126,29.5848,32.82029999999999,30.698099999999997,31.000999999999994,47.44449999999998,52.735,48.90470000000002,49.619899999999994,53.666500000000006,50.160799999999995,51.13329999999999,124.10420000000002,198.70409999999995,202.40509999999995,112.3199
26,Alcoholic_beverages,MI,41.24239979260003,44.55929981999999,42.75860040000002,41.34489980000001,53.10720274000005,52.61410047000003,56.37560120000002,54.674203699999985,82.72289552500001,81.44519970000002,87.921699,85.49799600000003,82.9895,90.9466,88.87190000000007,216.77110811000009,337.5877902249999,345.5308955249999,169.90519981260002
27,Alcoholic_beverages,MN,710.6017999999998,687.8683999999996,664.5768999999998,651.8698,567.7130000000003,538.2515999999999,519.2054999999998,511.15609999999987,624.5738,568.9911000000003,547.1105999999999,539.5448999999998,579.0373999999997,561.1613999999996,555.9995999999999,2136.3262000000027,2280.220400000001,2320.7722000000026,2714.916900000001
28,Alcoholic_beverages,MO,796.7775999999999,814.0072999999998,799.0593999999999,778.7002999999997,1565.9009999999994,1594.2005000000001,1544.7407999999994,1506.824800000001,1924.5480000000011,1962.053599999999,1910.540199999999,1861.0193,1996.6963,1959.6881000000008,1917.8545000000004,6211.667100000001,7658.1610999999975,7798.786900000001,3188.544600000002
29,Alcoholic_beverages,MT,5.602800000000001,5.788199999999998,5.635399999999999,5.3873999999999995,8.435099999999998,8.5448,8.1438,7.8001000000000005,11.5084,11.789000000000001,11.3367,10.8246,11.997199999999998,11.627799999999999,11.1548,32.9238,45.45869999999999,46.28820000000001,22.413800000000002
30,Alcoholic_beverages,Mexico,4109.282357518974,4196.620474402955,4044.530565955437,4273.785375421677,3266.0930032695383,3386.7383597311955,3765.027232460783,3978.442154564936,2607.2843836328666,2694.94013160267,3351.2136076011457,3541.170840130845,2900.773,3588.6660999999995,3809.8868999999986,14396.30075002646,12194.608962967533,12906.610383632866,16624.21877329905
31,Alcoholic_beverages,NC,620.7523999999993,612.0298999999993,590.2325999999995,567.3262999999994,1115.4909,1120.8522999999986,1098.090099999998,1076.1104999999993,1102.0441000000017,1103.6645999999994,1086.1859999999983,1062.8972999999992,1123.2358999999997,1114.158899999999,1095.391299999999,4410.543799999996,4354.791999999995,4434.8301999999985,2390.3412000000026
32,Alcoholic_beverages,ND,320.96299999999997,316.661,306.165,299.13899999999995,263.5956,246.39739999999998,239.26090000000002,233.99940000000004,167.81040000000002,139.5623,136.02640000000002,133.15990000000002,142.0265,139.5199,137.221,983.2533000000001,576.559,586.5778,1242.9279999999997
33,Alcoholic_beverages,NE,1.4013,1.4149000000000003,1.6544999999999999,1.6277,3.4633000000000003,3.4483000000000006,3.5710000000000006,3.5296000000000003,7.366999999999998,7.2794,7.277400000000001,7.0261,7.4079,7.464299999999999,7.2404,14.012199999999998,28.949900000000003,29.479599999999998,6.098400000000001
34,Alcoholic_beverages,NH,76.13850000000001,79.9745,80.87329999999997,82.10609999999998,326.6780999999998,347.79859999999996,351.21610000000004,357.18679999999995,361.11540000000014,384.1881000000001,387.78569999999996,394.6053000000001,390.9715000000001,397.74469999999997,406.6396000000001,1382.8796,1527.6944999999998,1556.4712000000002,319.0924
35,Alcoholic_beverages,NJ,391.14960330749983,411.51950487449994,413.68370587989995,424.4597066130999,859.3739019999995,898.8594029477998,913.4542035555997,950.1125039989003,2040.5180033051997,2144.6446048717003,2184.470905875999,2265.593306608402,2188.046099999999,2245.8187999999996,2340.4613,3621.8000125023,8635.226820661293,8814.844203305205,1640.8125206749994
36,Alcoholic_beverages,NM,0.497,0.4593,0.3766,0.3602,1.9124999999999999,1.9917,1.7074,1.6339000000000001,1.5118,1.5882,1.3269,1.2696,1.6162,1.3609,1.3083,7.245500000000001,5.6964999999999995,5.797199999999999,1.6931
37,Alcoholic_beverages,NV,10.394999965000002,10.970200020000002,11.122700000000004,11.3015,10.615499799999998,12.094000002000001,12.410200042,12.486000041999997,28.02630039999999,32.606900203,34.167800002999996,34.196500003000004,33.2091,35.05709999999999,35.25209999999999,47.605699886,128.997500609,131.5446004,43.789399985
38,Alcoholic_beverages,NY,1126.960800388089,1160.7500626290218,1131.848500445757,1142.1151974730572,1368.5697188765093,1443.8441302150543,1412.5781745656357,1430.7994480075347,2272.279565359694,2471.735930324972,2420.061761202137,2448.6398260915776,2538.4600000000128,2493.478600000001,2534.4371000000056,5655.791471664739,9612.717082978343,9838.655265359677,4561.674560935927
39,Alcoholic_beverages,OH,865.5945000000002,905.9854,866.6459,900.1057999999995,1951.3155000000006,2058.280699999998,1981.4721999999997,2065.6953999999982,1826.1040000000003,1923.1175999999996,1851.0602000000003,1929.5924999999993,1957.0736000000006,1898.6001,1988.440100000001,8056.763800000005,7529.874299999999,7670.217799999998,3538.3316
40,Alcoholic_beverages,OR,79.65920103426014,80.40389954746004,80.46099703430005,83.3075030223001,85.45080380560005,90.10630393810007,84.9336956199001,87.11894384600002,197.7396475179999,205.5037045937999,199.5787451640001,204.98247757200005,209.89790000000002,211.74310000000008,218.61910000000006,347.6097472096004,807.8045748477999,837.9997475180003,323.83160063831986
41,Alcoholic_beverages,PA,432.2447999999995,434.0703999999997,437.87149999999946,423.6872999999999,535.6323999999997,560.6992999999997,571.5213000000003,561.3289000000003,763.2055,803.1483999999992,820.0886999999992,807.8197999999998,817.3453999999988,841.1837999999995,832.4900999999999,2229.181899999999,3194.2623999999955,3254.224799999998,1727.8740000000012
42,Alcoholic_beverages,RI,0.5925999999999999,0.5253,0.5224,0.4891,2.7091,2.504,2.5050999999999997,2.3454,4.3571,3.9170999999999996,3.9255000000000004,3.6961000000000004,3.9863,4.026400000000001,3.8089,10.063600000000001,15.8958,16.178700000000003,2.1293999999999995
43,Alcoholic_beverages,Rest of Americas,302.3984171749298,370.4611108846694,338.93333519142794,358.14312246661007,1141.9058291188087,1038.9900584127142,1102.3628467223593,1164.8471425555017,1455.978855135607,1355.1702098348178,1406.903277384446,1486.6482153891557,1499.227599999997,1568.5959999999993,1665.2915999999987,4448.105876809392,5704.700557744027,6189.094055135619,1369.9359857176369
44,Alcoholic_beverages,SC,0.26960000000000006,0.3882,0.0864,0.08710000000000001,1.0541999999999994,2.1670000000000003,0.6218999999999997,0.6336999999999998,3.957000000000002,9.888500000000002,4.011300000000002,4.1018000000000026,10.180499999999993,4.134800000000002,4.248199999999999,4.476800000000002,21.958600000000015,22.5205,0.8312999999999997
45,Alcoholic_beverages,SD,296.5997,310.07439999999997,319.07269999999994,308.2242,193.21919999999997,200.0731,205.29280000000003,198.4252,123.26640000000002,124.42909999999999,127.7219,123.74940000000001,126.62610000000001,131.00220000000002,127.52340000000001,797.0103,499.16679999999997,508.4181,1233.971
46,Alcoholic_beverages,SE Asia Oceania,144.2520085362611,146.63509065530025,125.68664087932359,132.8123687342132,511.367792535974,450.87468265923025,429.81848524156715,454.18273084252945,880.3224817669812,801.9302511104992,766.8976561982614,810.3689909734217,897.0720999999998,872.472099999999,926.2534000000002,1846.2436912793057,3259.519380049162,3576.120081766984,549.3861088050965
47,Alcoholic_beverages,SW Cent Asia,11.332606106125226,11.662096804340164,11.19469670014217,11.829399711017162,31.95817788876213,30.624299451611375,31.083188419917327,32.84576780008743,72.21644533916616,69.16834729044395,76.20644827935887,80.52604756765918,80.20830000000004,89.87220000000005,95.41400000000002,126.51143356037835,298.1172884766278,337.71094533916613,46.018799321624684
48,Alcoholic_beverages,TN,604.9207999999994,621.6801000000007,633.6477999999993,618.0310999999997,582.1529999999998,612.5933,640.1328999999994,633.6284999999998,2724.7952000000005,2908.5287999999987,2981.5755000000013,2937.457100000002,2960.230799999999,3058.2182000000003,3027.1121000000007,2468.5077,11552.356600000005,11770.356300000012,2478.2798
49,Alcoholic_beverages,TX,734.1904135305939,760.6888041287629,759.5766002853808,764.5594011803611,980.9737897770605,991.0616044944019,942.9725048336868,949.9588057257126,1543.29373090598,1570.5758139703555,1546.1431031185093,1565.4118104474512,1610.7882999999981,1594.1064999999978,1621.6131999999964,3864.966704830862,6225.424458442309,6369.801730905984,3019.0152191251045
50,Alcoholic_beverages,UT,6.918,6.365000000000002,6.3463,6.281399999999999,6.105800000000001,5.4995,5.357100000000001,5.2234,10.1131,9.0773,8.791199999999998,8.490599999999997,9.237400000000001,9.017100000000001,8.7495,22.185799999999997,36.472199999999994,37.11710000000001,25.910700000000002
51,Alcoholic_beverages,VA,748.4848999999998,769.8298999999997,739.7826999999992,708.4206999999993,1619.547099999999,1690.4502999999993,1637.4573000000003,1580.5909999999988,1737.9331000000004,1806.3903999999995,1745.5456999999985,1684.1554999999976,1838.3241999999987,1790.4942999999987,1735.6360999999988,6528.045700000003,6974.0247000000045,7102.387700000001,2966.5182000000004
52,Alcoholic_beverages,VT,5.2418,5.8787,6.1746,6.093099999999999,25.4289,28.666200000000007,29.0794,28.566399999999998,27.837400000000002,31.413600000000006,32.21050000000001,31.651400000000002,31.968200000000003,33.03790000000001,32.6165,111.74090000000001,123.1129,125.46,23.3882
53,Alcoholic_beverages,WA,532.9657000000001,607.6523,636.3943999999992,641.6719999999996,317.53659999999957,374.09239999999977,365.46359999999976,364.3891,484.0650999999996,537.6805999999997,524.3024999999989,516.0201999999994,547.1745999999995,537.7669999999988,531.7575999999996,1421.4816999999996,2062.0684000000006,2100.7643000000016,2418.6844000000046
54,Alcoholic_beverages,WI,812.8657,817.6412999999998,812.9916000000004,799.3563999999999,1975.4839000000002,1999.8418999999997,2002.8826000000001,1988.579899999999,1441.4136999999992,1415.541899999998,1420.8664999999985,1412.2331999999983,1440.6280999999997,1457.6037,1455.5521999999996,7966.7883,5690.055299999997,5795.1977000000015,3242.8550000000027
55,Animal_feed,AK,3.9382,5.009100000000001,5.814200000000001,5.606599999999999,51.569799999999994,65.9784,75.7447,73.03290000000001,47.65799999999999,60.30309999999999,69.75900000000001,67.2613,62.6165,71.6727,65.54920000000001,266.3258,244.9814,247.4964,20.368100000000002
56,Animal_feed,AL,340.0843,366.48580000000004,364.74909999999994,373.1102000000002,1185.351899999999,1271.3041999999991,1282.488299999999,1311.2960999999996,386.7744999999996,413.86669999999975,416.2621999999999,425.1908999999999,434.2669,428.64699999999976,415.26650000000024,5050.4405000000015,1642.0943000000004,1664.954899999999,1444.4294000000002
57,Animal_feed,AR,180.34379996955496,189.66520002170702,182.13660004360707,183.11800001680703,311.5615995778771,360.3422004916601,345.98499985124,350.27580015423996,324.87546761950006,348.094543911614,345.90748643139693,349.17545937288685,371.10199999999975,365.7347000000001,349.70259999999996,1368.164600075017,1368.0529573353979,1411.4147676194998,735.2636000516758
58,Animal_feed,AZ,697.9694038728695,617.39760021959,625.0786038712298,634.2726045289702,1302.1774009983667,1145.834677153422,1208.3692057949982,1232.618110759099,1785.062882548722,1583.0807633898646,1631.528186979968,1661.4800910755332,1646.8468000000005,1680.3992999999994,1623.2749,4888.999394705891,6661.151923994088,6735.583882548724,2574.718212492661
59,Animal_feed,Africa,3.3684997947975055,1.54550002809395,0.5544995936727002,0.5668004476780697,14.08789924197829,3.098596257480159,1.659000604246898,1.6959967884683977,33.41374921564022,16.59949568336245,19.24044706519679,19.677815445170097,18.925400000000003,23.25439999999996,22.562499999999964,20.54149289217375,88.93150740936954,98.15604921564021,6.035299864242222
60,Animal_feed,CA,1462.2581542039202,1522.0976279548652,1618.7926981854505,1633.89916933513,3507.199481356893,3696.858826741261,3480.3439373777505,3412.2558108080534,2210.331471835841,2333.3659152875794,2377.2089750748487,2344.1354825545754,2459.422099999999,2474.1100000000033,2313.4194999999972,14096.658056283884,9265.041844752865,9457.283071835835,6237.047649679399
61,Animal_feed,CO,1339.9870000000003,1237.5999000000008,1296.5930999999994,1314.8042999999993,1535.7435999999996,1465.1838999999993,1546.2926999999997,1579.3971000000008,1271.6226999999992,1146.2879999999986,1195.3539999999991,1195.531199999998,1190.2638999999986,1228.1456999999994,1165.0986999999993,6126.6172999999935,4808.795900000002,4855.131,5188.9843
62,Animal_feed,CT,70.85430205374458,73.05930210284932,79.0024007073607,77.84650077850372,258.18740452615816,284.25260995658516,286.5205026655735,289.3405025576287,245.33690404718283,273.4419061047078,280.83540185453586,282.3219017978338,294.5492999999997,302.0988000000002,287.3785000000001,1118.3010197059466,1081.9361138042611,1129.3635040471838,300.76250564245805
63,Animal_feed,Canada,3722.7656985740364,4051.327697266224,4226.657996740647,4323.135203667169,4816.471389413909,5077.025330224249,5324.723181127225,5446.264715603253,1938.6587088325214,2058.684079350601,2134.903739176061,2183.6318614263337,2184.4733999999953,2242.0143000000016,2175.149399999997,20664.48461636864,8315.878388785508,8540.295808832523,16323.886596248065
64,Animal_feed,DC,0.2546,0.1522,0.3346,0.35409999999999997,0.2792,0.3155,0.2575,0.27080000000000004,0.24659999999999999,0.258,0.21050000000000002,0.2215,0.2678,0.2163,0.2159,1.123,0.9366,0.9466,1.0955
65,Animal_feed,DE,180.5679,175.56530000000012,176.90390000000005,177.90060000000008,1104.4390999999998,1073.9863000000003,1080.5997999999995,1086.2637999999993,392.5160999999999,380.7985999999999,392.57019999999994,394.53789999999987,395.4068999999997,403.33939999999996,384.4950999999999,4345.2890000000025,1560.4228000000003,1575.7575000000008,710.9377
66,Animal_feed,Eastern Asia,183.21220424823227,155.48839963362113,248.4952397449091,254.16794042808814,229.19366635907596,146.24246669101368,279.05336619944825,285.42263685349855,993.3667696136202,680.8201999562029,1509.6725850343996,1544.129509065336,858.0688999999984,1819.430399999994,1765.1739999999972,939.9121361030305,4727.989063669568,5436.040069613614,841.3637840548464
67,Animal_feed,Europe,82.84299755922989,74.60309826300016,100.99541153187322,103.30381777116992,161.62117329269446,149.3129254653052,179.00753556910288,183.09237318874148,460.51828064907215,580.2663044262498,808.5434984361015,826.9973352596609,725.2740999999977,1049.4074999999996,1018.1129000000002,673.0340075158421,2676.325418771084,3253.312780649072,361.7453251252718
68,Animal_feed,FL,478.4224297293833,515.2005237209082,478.37671592309897,483.20440893564273,820.7031280200893,854.1923214502458,767.8400924288044,773.2707180595829,548.9233685727924,582.716720356781,614.4956397982759,617.1034728235926,611.8759999999995,636.1684999999982,605.8581999999994,3216.00625995873,2363.239201551443,2402.8260685727973,1955.2040783090358
69,Animal_feed,GA,625.9590000012,629.5981000296002,608.8891000308989,618.2396998456993,1628.0783000000001,1718.329499641998,1693.055899642,1712.9938003332993,2168.7168995494035,2202.0907002346,2197.8592997840015,2232.715500228001,2286.5952000000007,2258.2457000000004,2175.969,6752.457499617303,8801.382399795995,8889.526799549401,2482.6858999074007
70,Animal_feed,HI,0.25349999999999995,0.2277,0.0765,0.07560000000000001,5.346,4.856900000000001,0.1425,0.14319999999999997,0.8818000000000001,0.9033,0.6222,0.6206000000000002,1.0258999999999998,0.6641,0.6277,10.488600000000002,3.0278999999999994,3.199499999999999,0.6333
71,Animal_feed,IA,9320.334799999999,9824.053500000004,10490.911499999998,11004.623800000012,13557.3749,14632.993599999996,15348.605700000013,16131.563499999993,6476.857900000002,6953.7169,7436.136800000003,7802.792499999998,7220.483500000002,7640.125700000001,7604.171900000004,59670.53770000001,28669.504099999995,28941.639000000014,40639.923600000024
72,Animal_feed,ID,1779.8010000000002,1837.4547,1841.4267,1879.7185000000002,1777.1181000000004,1778.0902,1793.7888,1809.5422000000003,272.73539999999997,266.4251,262.1973,266.1270999999999,276.6457,269.38989999999995,259.35269999999997,7158.5393,1067.4849000000002,1078.1237,7338.400899999999
73,Animal_feed,IL,9871.166616164344,10569.65202062816,9656.259433613634,9481.57633314036,8163.064323996068,8634.750131808594,8363.230355474901,8371.239954704155,3446.7169081701945,3572.636111005102,3593.0656186045376,3608.2883183455397,3835.5462000000007,3867.5816000000004,3680.730700000003,33532.284765983706,14220.70695612535,14830.575408170185,39578.6544035465
74,Animal_feed,IN,5259.1649000000025,4967.391499999993,5352.8203,5520.945000000006,9076.523399999978,8442.389499999992,8844.057999999995,9176.424799999997,4348.525899999995,4062.065200000001,4333.843000000002,4473.120100499994,4220.308000000002,4460.8038999999935,4367.032599999999,35539.395699999965,17217.554200499984,17396.670399999985,21100.321699999993
75,Animal_feed,KS,3907.0881000000045,4283.727899999997,4491.860600000004,4526.595100000001,5087.6375,5412.842800000013,5633.099000000008,5759.772500000006,3441.8868000000025,3947.759300000003,4046.836400000009,4126.831400000005,4099.208100000002,4157.849100000006,4021.7835000000005,21893.35179999999,15563.31389999999,15720.727499999992,17209.271699999983
76,Animal_feed,KY,977.1010023293114,1048.9452010038501,951.573500199031,932.4596001806918,1873.449601000002,2031.1294004309682,1931.2928000854422,1909.0509000775733,977.8088031503921,1078.8906014194408,999.673500212269,976.2012001927222,1135.1653999999987,1029.2995,953.2486999999991,7744.922701593982,4032.574104974827,4095.5224031503926,3910.079303712886
77,Animal_feed,LA,995.1446003291998,1026.7128994231996,1108.2107921665,1067.5988913884999,7434.5376000000015,7496.829700922601,8133.6916912367,7773.978200558006,2969.2900996517806,3476.2921004235,6687.386409170799,6440.248908641302,3610.6015,7015.909900000001,6405.4153,30839.03719271731,19573.217517887377,20001.216799651767,4197.6671833074015
78,Animal_feed,MA,167.69690000000003,143.93740010000013,125.82439980000007,120.58880010000004,333.34450000000015,295.9646040000002,268.5081039999999,259.53260200000017,539.5565499999999,469.30305999999956,455.8626299999995,437.31482000000005,489.76499999999993,478.3557999999998,435.0950999999996,1157.34981,1902.0370600000003,1942.7724500000002,558.0475000000004
79,Animal_feed,MD,260.3769012293192,277.25690173777264,279.1741007790025,289.22700080892304,1038.7007039999964,1097.2057058846246,1111.0894027757831,1150.6339028834338,869.1625026100132,917.2067070227378,924.4730037895338,954.6136039491208,960.4941999999999,954.8594000000012,935.2040999999996,4397.6297155438415,3665.455817371408,3719.7202026100126,1106.0349045550197
80,Animal_feed,ME,40.72689876800001,25.596902916000005,26.095598190000015,26.89190121,82.921213664,74.12641703000004,74.22250032000004,76.88496940000003,105.08786436999998,104.93240830000003,107.35343250000004,110.15985400000002,114.66359999999996,115.92609999999998,112.80940000000005,308.1551004140002,427.53355917000005,448.4869643699999,119.31130108400005
81,Animal_feed,MI,986.5582999999993,1053.0172999999995,1198.7947,1160.9266999999998,1448.8161999999986,1620.8088999999986,1787.745399999999,1743.807899999999,532.907699999999,578.4162999999993,655.7790000000009,631.4139999999998,600.6236999999993,673.7864000000003,615.3575999999993,6601.178400000004,2398.517000000002,2422.675400000003,4399.297000000001
82,Animal_feed,MN,4458.225199999997,4358.285900000002,4372.703900000007,4327.402799999996,5135.3552,4878.222899999996,4695.326000000004,4669.558000000002,2643.5688000000014,2485.482200000001,2293.6365000000014,2286.792200000002,2580.8323999999984,2356.556000000002,2228.581900000003,19378.462100000004,9709.479700000009,9809.539099999993,17516.617800000007
83,Animal_feed,MO,3086.603601422044,3260.4549036422936,3634.4064409672956,3468.699072923275,4417.267800870018,4671.559502429958,4980.348137330822,4788.502380767312,3752.520695975704,4103.889607589966,4904.847929669368,4701.1441904091325,4279.771300000004,5200.958300000007,4718.820800000001,18857.677821398134,17462.40242364416,17952.0710959757,13450.164018954878
84,Animal_feed,MS,261.36009999999993,236.04560000000004,252.32970000000003,259.5296,470.2441,435.9680999999998,473.95779999999985,489.12999999999965,132.346,119.16309999999994,127.75239999999995,130.6875,123.73430000000008,131.25680000000003,127.36040000000001,1869.300000000001,509.9489999999998,514.6975000000001,1009.265
