orig,dest,category,ktons_2012,ton_miles_2012,million_dollars_2012,ktons_2013,ton_miles_2013,million_dollars_2013,ktons_2014,ton_miles_2014,million_dollars_2014,ktons_2015,ton_miles_2015,million_dollars_2015
Canada,Alabama,Live animals/fish,-0.0253,-0.033,-0.0844,-0.0374,-0.0455,-0.1296,-0.0535,-0.0651,-0.1834,-0.0549,-0.0672,-0.189
Canada,Alabama,Cereal grains,-34.8758,-47.3907,-11.1684,-49.8439,-67.0915,-15.8807,-31.4812,-43.4926,-10.1801,-32.5261,-44.9359,-10.5179
Canada,Alabama,Other ag prods.,-1.3691,-1.4543,-2.2771,-0.6271,-0.694,-1.0227,-1.1826,-1.2856,-1.8663,-1.2454,-1.3536,-1.9648
Canada,Alabama,Animal feed,-2.5324,-2.821,-1.1465,-2.8431,-3.2325,-1.2623,-2.8244,-3.2093,-1.2478,-2.8891,-3.2827,-1.2764
Canada,Alabama,Meat/seafood,-0.2842,-0.2483,-0.6159,-0.6087,-0.534,-1.3193,-0.5496,-0.4756,-1.1847,-0.5907,-0.511,-1.2732
Canada,Alabama,Milled grain prods.,-3.5064,-2.864,-10.4567,-5.5563,-4.546,-16.5864,-5.5989,-4.5893,-16.6989,-5.802,-4.7557,-17.3041
Canada,Alabama,Other foodstuffs,-8.3082,-10.0512,-11.5016,-45.9526,-55.4836,-65.3768,-55.1094,-67.2111,-77.5671,-57.8829,-70.5932,-81.4709
Canada,Alabama,Alcoholic beverages,-1.9749,-1.6492,-3.5844,-1.9878,-1.6533,-3.6125,-1.7392,-1.48,-3.1196,-1.8378,-1.5639,-3.2964
Canada,Alabama,Natural sands,-0.0267,-0.0225,-0.0058,0,0,0,0,0,0,0,0,0
Canada,Alabama,Gravel,-62.1309,-22.0116,-0.832,-71.245,-25.0778,-0.9201,-71.9193,-25.3558,-0.9367,-63.7174,-22.7062,-0.8775
Canada,Alabama,Nonmetallic minerals,-73.3515,-65.8255,-8.4732,-92.4561,-81.3305,-10.3009,-87.3475,-76.6049,-9.7153,-91.1377,-79.9292,-10.1367
Canada,Alabama,Crude petroleum,-25.5687,-88.1373,-14.0297,-23.8559,-82.2334,-13.0899,-22.0094,-75.8681,-12.0767,-20.9434,-72.1937,-11.4918
Canada,Alabama,Fuel oils,-59.0197,-78.8387,-30.1382,-29.249,-39.3966,-14.9415,-25.6616,-34.6382,-13.2036,-30.46,-41.1155,-15.6725
Canada,Alabama,Coal-n.e.c.,-43.4815389,-50.20826428,-6.520149094,-43.21506806,-49.90042568,-6.448301646,-40.32175385,-46.55952014,-6.061881201,-41.57829539,-48.01048905,-6.250711966
Canada,Alabama,Basic chemicals,-50.93859969,-52.67250018,-23.04081643,-92.1212041,-95.43180342,-41.87430193,-103.6543041,-108.4592034,-48.23429876,-108.0870043,-113.0976036,-50.29700426
Canada,Alabama,Pharmaceuticals,-0.7863,-0.7108,-25.4089,-1.3528,-1.2705,-39.453,-0.9282,-0.8906,-25.3997,-1.0016,-0.9609,-27.4043
Canada,Alabama,Fertilizers,-46.2644,-63.3767,-13.2317,-47.3361,-65.5496,-13.5125,-52.3964,-72.1136,-14.9911,-53.3975,-73.4915,-15.2778
Canada,Alabama,Chemical prods.,-8.7417,-8.136,-45.75780033,-8.628,-8.159,-44.40709989,-11.9392,-11.2476,-61.55590011,-12.6411,-11.9082,-65.17319993
Canada,Alabama,Plastics/rubber,-57.63180004,-59.48079999,-172.4870983,-56.64370003,-58.9277,-174.7328002,-59.9029,-61.8896,-186.4138005,-63.5268,-65.6336,-197.6907996
Canada,Alabama,Wood prods.,-258.9332,-358.7122,-99.9886,-296.0301,-428.6877,-115.5204,-289.0035,-411.9658,-113.756,-295.8242,-421.6884,-116.4405
Canada,Alabama,Newsprint/paper,-58.7529,-74.8486,-35.0044,-52.7087,-72.0045,-31.7406,-34.691,-46.9798,-20.744,-35.671,-48.3066,-21.3297
Canada,Alabama,Paper articles,-1.6332,-1.6155,-4.7567,-1.6012,-1.5481,-4.6027,-1.4175,-1.3637,-4.1052,-1.4715,-1.4158,-4.2615
Canada,Alabama,Printed prods.,-0.7919,-0.7983,-4.3572998,-0.8587,-0.8634,-4.687,-0.9243,-0.9022,-4.979,-0.9716,-0.9482,-5.2331
Canada,Alabama,Textiles/leather,-4.149900002,-3.979,-30.46899972,-2.444999992,-2.476,-16.17540003,-2.6404,-2.6888,-17.88800007,-2.8464,-2.8983,-19.28460001
Canada,Alabama,Nonmetal min. prods.,-20.44779987,-19.15259998,-16.31939987,-24.78040001,-23.26410021,-19.98470372,-11.5314996,-10.84689974,-9.848300706,-12.23969969,-11.51329979,-10.45289969
Canada,Alabama,Base metals,-103.628303,-102.0381026,-137.0778049,-69.57260202,-68.46310176,-91.7453033,-98.30560283,-97.29480247,-130.1880046,-101.3728029,-100.3304026,-134.2502048
Canada,Alabama,Articles-base metal,-45.252906,-44.06080554,-84.24541016,-66.31440911,-63.96500844,-123.3687153,-33.81920469,-32.43080436,-64.88071308,-36.25330506,-34.76480468,-69.55090689
Canada,Alabama,Machinery,-24.62849998,-23.41389999,-226.9552374,-22.79400003,-21.35049995,-214.8370639,-22.43879959,-20.80900001,-210.153031,-23.96839988,-22.22729998,-224.4778149
Canada,Alabama,Electronics,-3.934102015,-3.754802118,-88.80378327,-3.035901238,-2.829301869,-81.22469107,-3.022201747,-2.572001932,-58.86349014,-3.211002004,-2.733102084,-62.54254644
Canada,Alabama,Motorized vehicles,-38.00730197,-33.28170181,-345.4461155,-32.99800176,-28.66870159,-290.867614,-33.21830173,-29.27270156,-308.3611137,-34.36650179,-30.28480162,-319.0191142
Canada,Alabama,Transport equip.,-0.362700003,-0.3587,-8.561996211,-0.406899998,-0.385,-8.461598895,-0.4225,-0.3569,-5.375599579,-0.4428,-0.3743,-5.636999579
Canada,Alabama,Precision instruments,-0.391800597,-0.361100674,-28.23861091,-0.500402467,-0.4816014,-32.06508354,-0.475702744,-0.463001321,-29.17493945,-0.507203067,-0.492802709,-31.06335573
Canada,Alabama,Furniture,-17.54310198,-15.56040179,-85.20321006,-17.24290194,-15.30880174,-83.68931013,-20.96240241,-18.56180216,-101.2686118,-22.71430262,-20.11330234,-109.7322128
Canada,Alabama,Misc. mfg. prods.,-1.033601926,-1.079501738,-17.81271646,-1.32030246,-1.408402161,-16.62272407,-0.958702197,-0.989101923,-8.784921148,-1.028402427,-1.060902134,-9.421522145
Canada,Alabama,Waste/scrap,-24.1313,-23.367,-15.136,-21.3546,-20.8452,-14.8284,-24.6192,-24.7606,-20.3043,-25.195,-25.3392,-20.7789
Canada,Alabama,Mixed freight,-1.9273,-2.0139,-17.1788,-2.2392,-2.409,-18.6992,-2.2654,-2.423,-18.9254,-2.2961,-2.4553,-19.1785
Canada,Alaska,Live animals/fish,-0.077,-0.0186,-0.2127,-0.0911,-0.0248,-0.2883,-0.0679,-0.0161,-0.1826,-0.0701,-0.0165,-0.1882
Canada,Alaska,Other ag prods.,-0.3689,-0.7914,-1.0958,-0.1283,-0.153,-0.4407,-0.1306,-0.1268,-0.4764,-0.1375,-0.1335,-0.5016
Canada,Alaska,Animal feed,-2.8447,-4.9766,-3.8574,-2.7814,-5.3731,-4.1719,-2.0355,-2.911,-2.4349,-2.0819,-2.9775,-2.4905
Canada,Alaska,Meat/seafood,-0.3965,-0.122,-3.4667,-0.2776,-0.1372,-2.2921,-0.3962,-0.3259,-2.9322,-0.4259,-0.3503,-3.1515
Canada,Alaska,Milled grain prods.,-0.4574,-1.1198,-0.3029,-1.2555,-3.0739,-0.8314,-1.6402,-4.0158,-1.0862,-1.6997,-4.1613,-1.1256
Canada,Alaska,Other foodstuffs,-0.2538,-0.8095,-0.8766,-0.1584,-0.5006,-0.5585,-0.0935,-0.2764,-0.3802,-0.0981,-0.2901,-0.3992
Canada,Alaska,Alcoholic beverages,-0.1856,-0.5418,-0.086,-0.2095,-0.6117,-0.0968,0,0,-0.0022,0,0,-0.0023
Canada,Alaska,Natural sands,-3.3158,-0.0756,-0.0278,-17.7344,-0.4043,-0.113,-18.1482,-0.4138,-0.1156,-18.8829,-0.4305,-0.1203
Canada,Alaska,Gravel,-86.5787,-2.2981,-3.5774,-103.2089,-2.6879,-4.2597,-108.2195,-2.8184,-4.4665,-110.2364,-2.8709,-4.5497
Canada,Alaska,Nonmetallic minerals,-1.4787,-1.3689,-0.2736,-1.2212,-0.6623,-0.1841,-0.8367,-0.9494,-0.1743,-0.873,-0.9906,-0.1818
Canada,Alaska,Metallic ores,-71.365,-5.222,-111.1521,-38.6994,-2.8316,-60.2725,-23.9647,-1.7535,-37.3239,-24.312,-1.7789,-37.8648
Canada,Alaska,Gasoline,-93.7952,-63.9208,-84.6143,-114.1824,-62.0875,-104.5129,-83.6887,-39.5389,-77.2284,-93.3966,-44.1253,-86.1869
Canada,Alaska,Fuel oils,-187.9597,-4.372,-166.7973,-129.6577,-3.0159,-115.0595,-287.6113,-6.6899,-255.2291,-341.3946,-7.9409,-302.9569
Canada,Alaska,Coal-n.e.c.,-7.353968889,-5.862398223,-1.102751258,-7.308929767,-5.826549981,-1.090604419,-6.819639415,-5.436408442,-1.025242931,-7.032054749,-5.605891333,-1.057176245
Canada,Alaska,Basic chemicals,-12.2998,-2.909,-4.8054,-13.0037,-2.0534,-4.8911,-9.097,-0.7438,-2.4409,-9.486,-0.7755,-2.5453
Canada,Alaska,Fertilizers,-26.1008,-50.9725,-7.7819,-34.1822,-58.7501,-9.9483,-41.3238,-55.468,-13.5739,-42.1134,-56.5278,-13.8331
Canada,Alaska,Chemical prods.,-1.9634,-0.5736,-3.6278,-0.9512,-0.4071,-1.9016,-2.6038,-1.3267,-5.1921,-2.7569,-1.4045,-5.4972
Canada,Alaska,Plastics/rubber,-0.686,-1.2245,-5.338,-0.8819,-1.5927,-6.6131,-0.6613,-1.1966,-5.1034,-0.7012,-1.2689,-5.4119
Canada,Alaska,Logs,-4.268,-0.236,-0.8379,-0.1125,-0.0139,-0.0242,-0.0478,-0.1171,-0.0399,-0.0525,-0.1285,-0.0438
Canada,Alaska,Wood prods.,-12.6345,-4.5848,-6.045,-4.6443,-1.4863,-2.4766,-5.5588,-1.4531,-3.0199,-5.6901,-1.4874,-3.091
Canada,Alaska,Newsprint/paper,-1.3511,-3.6257,-1.084,-1.1995,-3.1362,-0.96,-1.1738,-3.073,-0.9392,-1.2068,-3.1599,-0.9656
Canada,Alaska,Paper articles,-0.015,-0.0446,-0.0868,-0.0125,-0.0377,-0.063,-0.0083,-0.0249,-0.0444,-0.0086,-0.0258,-0.046
Canada,Alaska,Printed prods.,-0.0628,-0.1523,-0.4759,-0.0868,-0.312,-0.7373,-0.1174,-0.4015,-0.9285,-0.1234,-0.4217,-0.9762
Canada,Alaska,Textiles/leather,-0.2113,-0.3713,-7.8333,-0.0687,-0.1853,-3.3316,-0.0944,-0.2025,-3.9138,-0.1019,-0.218,-4.2194
Canada,Alaska,Nonmetal min. prods.,-19.3439,-24.4435,-2.463,-29.5169,-32.1658,-2.9577,-28.2191,-31.4804,-5.171,-29.9522,-33.4137,-5.4883
Canada,Alaska,Base metals,-0.3742,-0.8685,-0.6354,-0.8938,-2.1125,-1.5276,-0.6741,-1.5849,-1.1444,-0.6951,-1.6342,-1.18
Canada,Alaska,Articles-base metal,-15.4366999,-4.366404534,-30.7507084,-24.26279953,-3.000599659,-36.3371003,-21.61420013,-5.621995547,-40.54100028,-23.16970021,-6.026695949,-43.45900102
Canada,Alaska,Machinery,-4.7487,-5.4329,-90.4477,-4.206,-5.9109,-92.3334,-7.0051,-13.2751,-137.0722,-7.4826,-14.1804,-146.415
Canada,Alaska,Electronics,-0.14120004,-0.263600393,-11.59509721,-0.133200003,-0.201699914,-10.80970101,-0.196299971,-0.348299921,-15.02369867,-0.208699986,-0.370000257,-15.96290437
Canada,Alaska,Motorized vehicles,-2.8056,-3.4121,-16.2749,-2.2471,-3.7718,-20.121,-2.4844,-3.4443,-21.7155,-2.5703,-3.5635,-22.466
Canada,Alaska,Transport equip.,-2.7813,-1.6539,-25.5972,-1.0778,-0.4873,-7.8599,-0.802,-0.4461,-18.0991,-0.8407,-0.4678,-18.9782
Canada,Alaska,Precision instruments,-0.0989,-0.1958,-10.6256,-0.1065,-0.3102,-11.8328,-0.1262,-0.2724,-14.2096,-0.1347,-0.2901,-15.129
Canada,Alaska,Furniture,-0.2997,-0.669,-2.383300012,-0.2361,-0.4194,-1.825700012,-0.4049,-0.6998,-2.905600012,-0.4383,-0.7584,-3.148800014
Canada,Alaska,Misc. mfg. prods.,-0.981,-0.6505,-11.0211,-0.3423,-0.6157,-3.8671,-0.2682,-0.479,-4.0958,-0.2878,-0.5137,-4.3924
Canada,Alaska,Waste/scrap,-2.0686,-1.4114,-0.3308,-1.0738,-0.5235,-0.0948,-0.7903,-0.9637,-0.0802,-0.8087,-0.9862,-0.082
Canada,Alaska,Mixed freight,-1.630800267,-1.245902325,-31.07604006,-1.18600007,-1.387898908,-34.63775358,-1.687597479,-2.077704339,-57.24451454,-1.71029692,-2.105399032,-58.01106241
Canada,Arizona,Live animals/fish,-0.1271,-0.2327,-1.7773,-0.0886,-0.1639,-1.1192,-0.0425,-0.0804,-0.5336,-0.0437,-0.0831,-0.5503
Canada,Arizona,Cereal grains,-3.6491,-6.76,-1.0402,-3.1078,-5.3346,-1.0961,-5.7237,-10.2536,-1.7808,-5.9137,-10.5938,-1.8399
Canada,Arizona,Other ag prods.,-6.7844,-11.4874,-10.8818,-4.762,-7.8991,-7.7474,-5.7346,-9.5291,-9.1168,-6.0377,-10.0325,-9.5987
Canada,Arizona,Animal feed,-19.9399,-40.6573,-7.3765,-18.8275,-38.4426,-6.8487,-16.4235,-33.5482,-5.9048,-16.7986,-34.3143,-6.0395
Canada,Arizona,Meat/seafood,-3.1767,-5.1285,-16.6847,-1.9486,-3.1034,-10.1114,-1.7881,-2.8859,-9.3033,-1.9214,-3.1014,-9.9982
Canada,Arizona,Milled grain prods.,-5.3593,-9.9291,-14.4214,-5.7723,-10.761,-15.8118,-7.4069,-13.7823,-19.9149,-7.675,-14.2819,-20.6368
Canada,Arizona,Other foodstuffs,-20.6418,-37.0799,-35.7906,-26.8772,-48.1206,-46.7369,-22.1809,-40.3104,-55.58,-23.2967,-42.3393,-58.3778
Canada,Arizona,Alcoholic beverages,-3.1951,-6.6623,-3.3026,-4.0902,-8.5316,-4.232,-3.374,-6.9186,-3.405,-3.5651,-7.3107,-3.5977
Canada,Arizona,Building stone,-0.0023,-0.0034,-0.007,0,0,0,0,0,0,0,0,0
Canada,Arizona,Gravel,-0.0491,-0.1023,-0.0275,-0.0037,-0.0079,-0.0025,-0.0039,-0.0082,-0.0026,-0.004,-0.0083,-0.0026
Canada,Arizona,Nonmetallic minerals,-98.4092,-202.211,-14.4016,-88.3873,-182.5825,-12.6893,-39.8456,-81.4836,-5.9701,-41.575,-85.0197,-6.2293
Canada,Arizona,Metallic ores,-0.0519,-0.0884,-0.3578,-0.1575,-0.2226,-1.2203,-0.051,-0.0778,-0.6397,-0.0517,-0.079,-0.6492
Canada,Arizona,Coal,-0.0171,-0.0361,-0.01,0,0,0,0,0,0,0,0,0
Canada,Arizona,Fuel oils,-0.0079,-0.0165,-0.0636,-0.0102,-0.0212,-0.0815,-0.0101,-0.0208,-0.0803,-0.0118,-0.0248,-0.0953
Canada,Arizona,Coal-n.e.c.,-113.3566005,-198.0504676,-16.99824558,-112.6620972,-196.836462,-16.81096635,-105.1194114,-183.6586627,-15.80333449,-108.3949693,-189.38167,-16.29578653
Canada,Arizona,Basic chemicals,-45.3724,-95.9466,-13.348,-39.5425,-83.6142,-18.6431,-17.9915,-38.1227,-15.6001,-18.7609,-39.7535,-16.2674
Canada,Arizona,Pharmaceuticals,-0.0052,-0.0101,-0.2961,-0.0247,-0.0518,-0.8209,-0.0079,-0.0151,-1.2519,-0.0084,-0.0164,-1.3506
Canada,Arizona,Fertilizers,-19.873,-33.7521,-9.2931,-27.8806,-47.5817,-12.8442,-15.3216,-26.8538,-6.7754,-15.6146,-27.3667,-6.905
Canada,Arizona,Chemical prods.,-9.454801,-19.4083048,-47.91950612,-12.93290281,-26.07380676,-65.27520943,-12.42100291,-25.20960698,-64.03568981,-13.15080308,-26.69120729,-67.7990905
Canada,Arizona,Plastics/rubber,-35.38270199,-72.37550412,-86.52480663,-32.88920186,-67.33460386,-80.36520621,-33.09940188,-67.78780389,-80.00000627,-35.10170199,-71.88900413,-84.83900665
Canada,Arizona,Logs,-1.3813,-1.6621,-0.8151,-0.6907,-0.822,-0.3553,-0.7509,-0.9138,-0.502,-0.8241,-1.0029,-0.5512
Canada,Arizona,Wood prods.,-210.9359,-343.0682,-82.9,-266.3303,-433.2823,-104.5089,-263.6083,-430.0472,-104.6991,-269.8298,-440.1971,-107.1704
Canada,Arizona,Newsprint/paper,-29.0097,-56.1045,-17.8701,-28.0202,-54.1004,-16.9696,-35.0374,-67.6632,-21.2312,-36.0269,-69.5739,-21.8311
Canada,Arizona,Paper articles,-3.2817,-6.625,-6.4875,-4.3149,-8.7002,-8.445,-4.6162,-9.2955,-9.0749,-4.7918,-9.6491,-9.4206
Canada,Arizona,Printed prods.,-0.792600013,-1.594700002,-5.996300044,-0.975100009,-1.958399998,-7.06570025,-1.04619998,-2.147300004,-7.569599951,-1.099499982,-2.256700004,-7.955600007
Canada,Arizona,Textiles/leather,-4.548200004,-9.801700027,-27.54990043,-3.497299997,-7.537900001,-21.79650017,-3.216399997,-6.940400001,-20.32930019,-3.467499997,-7.482400002,-21.91570025
Canada,Arizona,Nonmetal min. prods.,-13.0832,-26.4587,-12.4567,-15.3042,-29.3185,-21.8031,-10.7024,-21.7815,-8.1238,-11.3593,-23.1192,-8.6225
Canada,Arizona,Base metals,-11.8159,-22.5367,-24.9591,-12.5073,-23.8763,-26.4766,-12.7639,-24.3387,-26.9088,-13.1619,-25.0983,-27.7483
Canada,Arizona,Articles-base metal,-4.652400022,-9.273299995,-30.87509689,-5.194200001,-10.5123,-33.54849985,-4.995099984,-10.1073,-32.53649602,-5.354399976,-10.8343,-34.87810036
Canada,Arizona,Machinery,-15.2852026,-29.59721725,-191.1742381,-12.21070427,-23.87610842,-149.2496561,-14.31840383,-28.177915,-167.2278788,-15.29400418,-30.09871631,-178.6265298
Canada,Arizona,Electronics,-5.927200456,-11.88389926,-197.5606757,-4.636499983,-9.204399634,-179.9301067,-3.993699861,-7.832000366,-146.9502655,-4.242800447,-8.321500995,-156.1339588
Canada,Arizona,Motorized vehicles,-8.1259,-17.2723,-65.5758,-9.0301,-19.427,-70.6757,-6.8909,-14.9393,-56.5433,-7.129,-15.4553,-58.4979
Canada,Arizona,Transport equip.,-0.462299998,-1.115100005,-221.2587991,-0.505699714,-0.838400196,-234.3215119,-0.69870021,-1.721600414,-439.8310554,-0.73310039,-1.805100333,-461.1968706
Canada,Arizona,Precision instruments,-0.5002963,-0.69039951,-53.95439,-0.4932041,-0.54469971,-53.27845,-0.8104968,-0.55469977,-95.01702,-0.8631969,-0.59080003,-101.16565
Canada,Arizona,Furniture,-7.582,-15.8268,-44.44369959,-7.437700003,-15.5315,-43.55730046,-5.895400003,-12.3091,-34.5400004,-6.388200003,-13.3381,-37.42639968
Canada,Arizona,Misc. mfg. prods.,-1.130199999,-2.3348,-21.983203,-0.727999954,-1.503600001,-19.30721,-0.69079996,-1.397899999,-23.50972,-0.74089996,-1.499200004,-25.21281
Canada,Arizona,Waste/scrap,-4.0353,-7.7435,-9.9601,-3.154,-6.0509,-7.6952,-2.3101,-4.4019,-4.4569,-2.3641,-4.5048,-4.561
Canada,Arizona,Mixed freight,-1.431299977,-2.997000012,-55.0460914,-1.658999984,-3.474399972,-60.92414354,-1.626199995,-3.399799986,-65.25230701,-1.647600019,-3.445400009,-66.1265166
Canada,Arkansas,Live animals/fish,-0.0258,-0.0252,-0.1644,-0.0173,-0.0168,-0.108,-0.0776,-0.0749,-0.4786,-0.08,-0.0773,-0.4934
Canada,Arkansas,Cereal grains,-1.3675,-1.5966,-1.1123,-9.9905,-10.1541,-9.0464,-1.3956,-1.832,-0.9971,-1.4421,-1.8928,-1.0301
Canada,Arkansas,Other ag prods.,-6.5085,-7.4191,-5.1374,-6.2556,-7.0671,-4.4482,-8.7398,-9.6443,-5.671,-9.2017,-10.1541,-5.9706
Canada,Arkansas,Animal feed,-1.4338,-1.5711,-0.6501,-1.869,-2.0663,-0.8613,-1.0529,-1.1581,-0.5229,-1.0768,-1.1845,-0.5348
Canada,Arkansas,Meat/seafood,-0.237,-0.2369,-0.8356,-0.3236,-0.3277,-1.1323,-1.4904,-1.4881,-5.3254,-1.6017,-1.5992,-5.7234
Canada,Arkansas,Milled grain prods.,-8.5021,-11.1059,-11.5578,-9.1417,-11.9492,-12.3908,-8.6794,-11.5487,-10.9734,-8.9941,-11.9671,-11.3712
Canada,Arkansas,Other foodstuffs,-29.3334,-35.445,-32.6354,-26.526,-32.3569,-29.6135,-21.9908,-26.9456,-23.9355,-23.0974,-28.3015,-25.14
Canada,Arkansas,Alcoholic beverages,-19.3591,-16.2574,-15.2104,-20.1189,-16.8954,-15.8073,-13.3359,-11.1992,-10.478,-14.0919,-11.834,-11.0719
Canada,Arkansas,Nonmetallic minerals,-12.6014,-13.3978,-2.2368,-9.7486,-10.2221,-1.6412,-11.264,-11.6556,-1.852,-11.7527,-12.1617,-1.9325
Canada,Arkansas,Coal,-0.1029,-0.1305,-0.0205,0,0,0,-0.0727,-0.0922,-0.0145,-0.0828,-0.105,-0.0165
Canada,Arkansas,Crude petroleum,-63.4128,-77.7146,-34.7949,-134.4134,-136.8008,-85.5665,-61.1209,-71.5838,-37.5338,-58.8281,-68.6964,-36.1553
Canada,Arkansas,Fuel oils,-0.0848,-0.0775,-0.0438,-0.0724,-0.0662,-0.0374,-0.1279,-0.1169,-0.0661,-0.1518,-0.1388,-0.0784
Canada,Arkansas,Coal-n.e.c.,-34.28334212,-42.38165681,-5.140870784,-34.07336957,-42.12207511,-5.084257579,-31.79215798,-39.3020201,-4.779558038,-32.78286549,-40.52657848,-4.928492908
Canada,Arkansas,Basic chemicals,-77.187,-70.4106,-41.0496,-49.5105,-45.0487,-28.0348,-81.8151,-75.2739,-44.373,-85.3141,-78.4932,-46.2708
Canada,Arkansas,Pharmaceuticals,-0.0788,-0.074,-0.1927,-0.0833,-0.0782,-0.213,-0.0595,-0.056,-0.1673,-0.0641,-0.0603,-0.1804
Canada,Arkansas,Fertilizers,-3.4273,-4.3616,-1.0992,-4.9863,-6.3514,-1.6013,-4.8677,-6.1817,-1.5563,-4.9607,-6.2998,-1.586
Canada,Arkansas,Chemical prods.,-5.959900005,-5.9869,-63.79699824,-3.198500004,-3.2493,-35.20750012,-2.950600004,-3.0165,-33.61280005,-3.124299996,-3.1936,-35.58780043
Canada,Arkansas,Plastics/rubber,-25.13840002,-23.7156,-65.78590242,-27.5619,-26.1739,-71.1184,-27.0232,-25.5551,-70.06680003,-28.6581,-27.1007,-74.3057
Canada,Arkansas,Wood prods.,-52.3978,-52.8153,-35.859,-60.1173,-61.527,-44.4198,-62.8115,-63.0384,-49.9336,-64.2943,-64.5265,-51.1122
Canada,Arkansas,Newsprint/paper,-16.5219,-19.8779,-23.9439,-17.6225,-22.6041,-25.1077,-20.0488,-25.6712,-28.5389,-20.6149,-26.3962,-29.3452
Canada,Arkansas,Paper articles,-5.9265,-5.714,-16.6125,-6.1323,-5.855,-17.231,-5.0515,-4.8156,-14.2008,-5.2439,-4.9986,-14.7415
Canada,Arkansas,Printed prods.,-0.9736,-1.099,-4.5202,-0.3531,-0.3957,-1.709,-0.2274,-0.2451,-1.25,-0.2391,-0.2575,-1.3137
Canada,Arkansas,Textiles/leather,-1.2519,-1.452,-17.6119,-1.3193,-1.5319,-18.8672,-1.2204,-1.4252,-17.3413,-1.3157,-1.5365,-18.6948
Canada,Arkansas,Nonmetal min. prods.,-3.5423,-3.4814,-4.678800043,-3.2417,-3.1861,-4.293400043,-3.6599,-3.6413,-4.884700043,-3.8851,-3.865,-5.184700048
Canada,Arkansas,Base metals,-101.7129,-106.2967,-218.4302,-84.1624,-87.8733,-180.7724,-69.9495,-73.3634,-150.2999,-72.1321,-75.6522,-154.9893
Canada,Arkansas,Articles-base metal,-6.451000011,-6.80779998,-29.20100115,-7.811699976,-8.225199997,-34.89629613,-7.889999967,-8.289000012,-35.77160491,-8.457699972,-8.885700046,-38.34610249
Canada,Arkansas,Machinery,-9.352599675,-10.38350001,-123.4204569,-10.36110035,-11.36429996,-133.3147299,-12.53570041,-13.60479997,-164.3720348,-13.39000044,-14.53209998,-175.5762371
Canada,Arkansas,Electronics,-3.310600046,-3.247900028,-44.92746579,-4.016799966,-4.062699998,-64.45271534,-2.943999632,-2.94929998,-46.29288059,-3.127999737,-3.133599991,-49.18621687
Canada,Arkansas,Motorized vehicles,-7.724199973,-7.219199996,-46.34449988,-10.0967,-9.234600002,-59.58519988,-8.035399989,-7.514199996,-48.44239994,-8.313099989,-7.773999996,-50.11670001
Canada,Arkansas,Transport equip.,-0.0419999,-0.047499774,-1.000199828,-0.043199749,-0.052499644,-1.207096836,-0.046000275,-0.046300186,-1.499209252,-0.04830035,-0.048800153,-1.571800672
Canada,Arkansas,Precision instruments,-0.21720002,-0.224299989,-10.54926457,-0.130200015,-0.135000014,-6.290479707,-0.152899985,-0.163100027,-7.211789793,-0.162900023,-0.173500034,-7.678495606
Canada,Arkansas,Furniture,-5.7684,-6.8967,-15.6197,-4.0742,-4.9474,-11.097,-4.5036,-5.3001,-12.1964,-4.8802,-5.7433,-13.2156
Canada,Arkansas,Misc. mfg. prods.,-0.2321,-0.2177,-14.1533,-0.6578,-0.6418,-15.1008,-0.4035,-0.3854,-21.7288,-0.4328,-0.4132,-23.3034
Canada,Arkansas,Waste/scrap,-26.8307,-24.9962,-5.8699,-26.3393,-24.5335,-5.7628,-36.4495,-33.9734,-7.9851,-37.3018,-34.7677,-8.1718
Canada,Arkansas,Mixed freight,-1.3567,-1.1129,-24.9467,-1.4439,-1.1833,-25.2256,-1.3963,-1.1565,-23.1794,-1.4148,-1.1718,-23.4901
Canada,California,Live animals/fish,-3.5864,-4.2619,-13.8799,-3.9292,-4.6788,-15.9189,-3.0589,-3.6384,-11.7547,-3.153,-3.7502,-12.1172
Canada,California,Cereal grains,-68.5957,-84.8275,-25.3834,-65.9705,-70.7982,-24.6661,-62.954,-69.6381,-23.2103,-65.0435,-71.949,-23.9804
Canada,California,Other ag prods.,-87.97180001,-127.9618,-144.1054003,-104.4813,-148.3935,-163.817,-123.4576,-178.5522,-181.1215998,-129.9823,-187.9902,-190.6941
Canada,California,Animal feed,-1292.0752,-1655.2037,-419.3244,-1395.7888,-1809.5684,-456.385,-1529.2558,-1961.013,-493.3424,-1564.1621,-2005.7749,-504.6028
Canada,California,Meat/seafood,-155.2765,-250.4251,-670.2217,-148.7743,-239.3028,-637.8367,-152.6319,-252.83,-650.6888,-164.0358,-271.7196,-699.3045
Canada,California,Milled grain prods.,-174.4885,-313.5122,-293.9389,-192.3774,-348.6064,-332.7551,-210.1614,-380.0832,-361.834,-217.7788,-393.8595,-374.949
Canada,California,Other foodstuffs,-330.0109,-594.2972,-618.5615,-369.1708,-669.8996,-702.6212,-375.2565,-663.2482,-699.3587,-394.1415,-696.6275,-734.5541
Canada,California,Alcoholic beverages,-50.8681,-118.4614,-50.8755,-50.9168,-118.223,-50.5614,-34.6221,-77.5745,-35.1948,-36.5841,-81.9718,-37.1898
Canada,California,Tobacco prods.,-0.0349,-0.0986,-3.1118,-0.0472,-0.1332,-4.207,-0.0367,-0.1036,-3.2715,-0.0382,-0.1082,-3.4139
